"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","RENEWABLE","TOT","KTOE","A","1984",,"L"
"EST","RENEWABLE","TOT","KTOE","A","1985",,"L"
"EST","RENEWABLE","TOT","KTOE","A","1986",,"L"
"EST","RENEWABLE","TOT","KTOE","A","1987",,"L"
"EST","RENEWABLE","TOT","KTOE","A","1988",,"L"
"EST","RENEWABLE","TOT","KTOE","A","1989",,"L"
"EST","RENEWABLE","TOT","KTOE","A","1990",187.852,
"EST","RENEWABLE","TOT","KTOE","A","1991",187.04,
"EST","RENEWABLE","TOT","KTOE","A","1992",216.433,
"EST","RENEWABLE","TOT","KTOE","A","1993",205.47,
"EST","RENEWABLE","TOT","KTOE","A","1994",299.962,
"EST","RENEWABLE","TOT","KTOE","A","1995",336.252,
"EST","RENEWABLE","TOT","KTOE","A","1996",607.462,
"EST","RENEWABLE","TOT","KTOE","A","1997",603.105,
"EST","RENEWABLE","TOT","KTOE","A","1998",507.103,
"EST","RENEWABLE","TOT","KTOE","A","1999",519.978,
"EST","RENEWABLE","TOT","KTOE","A","2000",512.85,
"EST","RENEWABLE","TOT","KTOE","A","2001",540.537,
"EST","RENEWABLE","TOT","KTOE","A","2002",548.156,
"EST","RENEWABLE","TOT","KTOE","A","2003",577.42,
"EST","RENEWABLE","TOT","KTOE","A","2004",598.835,
"EST","RENEWABLE","TOT","KTOE","A","2005",588.579,
"EST","RENEWABLE","TOT","KTOE","A","2006",530.835,
"EST","RENEWABLE","TOT","KTOE","A","2007",601.635,
"EST","RENEWABLE","TOT","KTOE","A","2008",646.14,
"EST","RENEWABLE","TOT","KTOE","A","2009",717.498,
"EST","RENEWABLE","TOT","KTOE","A","2010",846.504,
"EST","RENEWABLE","TOT","KTOE","A","2011",835.45,
"EST","RENEWABLE","TOT","KTOE","A","2012",861.479,
"EST","RENEWABLE","TOT","KTOE","A","2013",851.176,
"EST","RENEWABLE","TOT","KTOE","A","2014",858.909,
"EST","RENEWABLE","TOT","KTOE","A","2015",905.519,
"EST","RENEWABLE","TOT","KTOE","A","2016",965.691,
"EST","RENEWABLE","TOT","KTOE","A","2017",913.786,
"ETH","RENEWABLE","TOT","KTOE","A","1960",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1961",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1962",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1963",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1964",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1965",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1966",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1967",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1968",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1969",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1970",,"L"
"ETH","RENEWABLE","TOT","KTOE","A","1971",13412.114,
"ETH","RENEWABLE","TOT","KTOE","A","1972",13819.246,
"ETH","RENEWABLE","TOT","KTOE","A","1973",14229.335,
"ETH","RENEWABLE","TOT","KTOE","A","1974",14609.148,
"ETH","RENEWABLE","TOT","KTOE","A","1975",14936.501,
"ETH","RENEWABLE","TOT","KTOE","A","1976",15203.181,
"ETH","RENEWABLE","TOT","KTOE","A","1977",15421.634,
"ETH","RENEWABLE","TOT","KTOE","A","1978",15628.442,
"ETH","RENEWABLE","TOT","KTOE","A","1979",15870.22,
"ETH","RENEWABLE","TOT","KTOE","A","1980",16183.062,
"ETH","RENEWABLE","TOT","KTOE","A","1981",16576.388,
"ETH","RENEWABLE","TOT","KTOE","A","1982",17048.151,
"ETH","RENEWABLE","TOT","KTOE","A","1983",17578.365,
"ETH","RENEWABLE","TOT","KTOE","A","1984",18147.893,
"ETH","RENEWABLE","TOT","KTOE","A","1985",18732.923,
"ETH","RENEWABLE","TOT","KTOE","A","1986",19341.172,
"ETH","RENEWABLE","TOT","KTOE","A","1987",19969.514,
"ETH","RENEWABLE","TOT","KTOE","A","1988",20627.405,
"ETH","RENEWABLE","TOT","KTOE","A","1989",21327.114,
"ETH","RENEWABLE","TOT","KTOE","A","1990",22101.61,
"ETH","RENEWABLE","TOT","KTOE","A","1991",22897.014,
"ETH","RENEWABLE","TOT","KTOE","A","1992",23739.194,
"ETH","RENEWABLE","TOT","KTOE","A","1993",24611.631,
"ETH","RENEWABLE","TOT","KTOE","A","1994",25488.187,
"ETH","RENEWABLE","TOT","KTOE","A","1995",26354.61,
"ETH","RENEWABLE","TOT","KTOE","A","1996",27206.148,
"ETH","RENEWABLE","TOT","KTOE","A","1997",28044.464,
"ETH","RENEWABLE","TOT","KTOE","A","1998",28900.077,
"ETH","RENEWABLE","TOT","KTOE","A","1999",29742.094,
"ETH","RENEWABLE","TOT","KTOE","A","2000",30601.023,
"ETH","RENEWABLE","TOT","KTOE","A","2001",31522.17,
"ETH","RENEWABLE","TOT","KTOE","A","2002",32441.693,
"ETH","RENEWABLE","TOT","KTOE","A","2003",33401.214,
"ETH","RENEWABLE","TOT","KTOE","A","2004",34373.545,
"ETH","RENEWABLE","TOT","KTOE","A","2005",35362.945,
"ETH","RENEWABLE","TOT","KTOE","A","2006",36371.75,
"ETH","RENEWABLE","TOT","KTOE","A","2007",37366.223,
"ETH","RENEWABLE","TOT","KTOE","A","2008",38397.807,
"ETH","RENEWABLE","TOT","KTOE","A","2009",39482.195,
"ETH","RENEWABLE","TOT","KTOE","A","2010",40681.156,
"ETH","RENEWABLE","TOT","KTOE","A","2011",41904.3,
"ETH","RENEWABLE","TOT","KTOE","A","2012",43112.067,
"ETH","RENEWABLE","TOT","KTOE","A","2013",44324.424,
"ETH","RENEWABLE","TOT","KTOE","A","2014",45520.914,
"ETH","RENEWABLE","TOT","KTOE","A","2015",46769.274,
"ETH","RENEWABLE","TOT","KTOE","A","2016",48012.878,
"ETH","RENEWABLE","TOT","KTOE","A","2017",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1960",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1961",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1962",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1963",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1964",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1965",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1966",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1967",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1968",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1969",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1970",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1971",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1972",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1973",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1974",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1975",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1976",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1977",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1978",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1979",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1980",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1981",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1982",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1983",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1984",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1985",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1986",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1987",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1988",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1989",,"L"
"GEO","RENEWABLE","TOT","KTOE","A","1990",1109.85,
"GEO","RENEWABLE","TOT","KTOE","A","1991",1069.475,
"GEO","RENEWABLE","TOT","KTOE","A","1992",1233.027,
"GEO","RENEWABLE","TOT","KTOE","A","1993",1600.798,
"GEO","RENEWABLE","TOT","KTOE","A","1994",872.461,
"GEO","RENEWABLE","TOT","KTOE","A","1995",1121.161,
"GEO","RENEWABLE","TOT","KTOE","A","1996",1471.768,
"GEO","RENEWABLE","TOT","KTOE","A","1997",1303.601,
"GEO","RENEWABLE","TOT","KTOE","A","1998",1250.458,
"GEO","RENEWABLE","TOT","KTOE","A","1999",1227.816,
"GEO","RENEWABLE","TOT","KTOE","A","2000",1155.058,
"GEO","RENEWABLE","TOT","KTOE","A","2001",1131.609,
"GEO","RENEWABLE","TOT","KTOE","A","2002",1236.94,
"GEO","RENEWABLE","TOT","KTOE","A","2003",1216.218,
"GEO","RENEWABLE","TOT","KTOE","A","2004",1175.203,
"GEO","RENEWABLE","TOT","KTOE","A","2005",895.066,
"GEO","RENEWABLE","TOT","KTOE","A","2006",844.082,
"GEO","RENEWABLE","TOT","KTOE","A","2007",996.317,
"GEO","RENEWABLE","TOT","KTOE","A","2008",1007.863,
"GEO","RENEWABLE","TOT","KTOE","A","2009",1063.394,
"GEO","RENEWABLE","TOT","KTOE","A","2010",1210.356,
"GEO","RENEWABLE","TOT","KTOE","A","2011",1004.204,
"GEO","RENEWABLE","TOT","KTOE","A","2012",938.755,
"GEO","RENEWABLE","TOT","KTOE","A","2013",1207.739,
"GEO","RENEWABLE","TOT","KTOE","A","2014",1198.529,
"GEO","RENEWABLE","TOT","KTOE","A","2015",1143.604,
"GEO","RENEWABLE","TOT","KTOE","A","2016",1209.702,
"GEO","RENEWABLE","TOT","KTOE","A","2017",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1960",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1961",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1962",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1963",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1964",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1965",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1966",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1967",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1968",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1969",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1970",,"L"
"GHA","RENEWABLE","TOT","KTOE","A","1971",2337.642,
"GHA","RENEWABLE","TOT","KTOE","A","1972",2473.383,
"GHA","RENEWABLE","TOT","KTOE","A","1973",2625.853,
"GHA","RENEWABLE","TOT","KTOE","A","1974",2763.562,
"GHA","RENEWABLE","TOT","KTOE","A","1975",2823.574,
"GHA","RENEWABLE","TOT","KTOE","A","1976",2916.962,
"GHA","RENEWABLE","TOT","KTOE","A","1977",3013.074,
"GHA","RENEWABLE","TOT","KTOE","A","1978",3026.12,
"GHA","RENEWABLE","TOT","KTOE","A","1979",3173.058,
"GHA","RENEWABLE","TOT","KTOE","A","1980",3305.522,
"GHA","RENEWABLE","TOT","KTOE","A","1981",3377.414,
"GHA","RENEWABLE","TOT","KTOE","A","1982",3417.589,
"GHA","RENEWABLE","TOT","KTOE","A","1983",3291.029,
"GHA","RENEWABLE","TOT","KTOE","A","1984",3333.725,
"GHA","RENEWABLE","TOT","KTOE","A","1985",3552.909,
"GHA","RENEWABLE","TOT","KTOE","A","1986",3793.809,
"GHA","RENEWABLE","TOT","KTOE","A","1987",3948.926,
"GHA","RENEWABLE","TOT","KTOE","A","1988",4091.641,
"GHA","RENEWABLE","TOT","KTOE","A","1989",4266.542,
"GHA","RENEWABLE","TOT","KTOE","A","1990",4392.27,
"GHA","RENEWABLE","TOT","KTOE","A","1991",4638.205,
"GHA","RENEWABLE","TOT","KTOE","A","1992",4835.846,
"GHA","RENEWABLE","TOT","KTOE","A","1993",4973.909,
"GHA","RENEWABLE","TOT","KTOE","A","1994",5127.907,
"GHA","RENEWABLE","TOT","KTOE","A","1995",5253.397,
"GHA","RENEWABLE","TOT","KTOE","A","1996",5412.295,
"GHA","RENEWABLE","TOT","KTOE","A","1997",5543.102,
"GHA","RENEWABLE","TOT","KTOE","A","1998",5414.183,
"GHA","RENEWABLE","TOT","KTOE","A","1999",5641.191,
"GHA","RENEWABLE","TOT","KTOE","A","2000",4457.08,
"GHA","RENEWABLE","TOT","KTOE","A","2001",4271.066,
"GHA","RENEWABLE","TOT","KTOE","A","2002",3971.085,
"GHA","RENEWABLE","TOT","KTOE","A","2003",3728.447,
"GHA","RENEWABLE","TOT","KTOE","A","2004",3727.419,
"GHA","RENEWABLE","TOT","KTOE","A","2005",3657.581,
"GHA","RENEWABLE","TOT","KTOE","A","2006",3582.927,
"GHA","RENEWABLE","TOT","KTOE","A","2007",3385.52,
"GHA","RENEWABLE","TOT","KTOE","A","2008",3600.473,
"GHA","RENEWABLE","TOT","KTOE","A","2009",3715.367,
"GHA","RENEWABLE","TOT","KTOE","A","2010",3807.82,
"GHA","RENEWABLE","TOT","KTOE","A","2011",4020.392,
